Name,Men,Women,Total
Yacco,3,3,6
Yachin,5,0,5
Yacqub,5,0,5
Yadé,3,3,6
Yadiel,5,0,5
Yae,3,3,6
Yaeda,0,5,5
Yaǵmur,0,5,5
Yahja,3,3,6
Yaïza,0,5,5
Yaja,0,5,5
Yakshendra,5,0,5
Yaliza,0,5,5
Yamaira,0,5,5
Yamandu,5,0,5
Yamill,3,3,6
Yamillah,0,5,5
Yanaira,0,5,5
Yanaiza,0,5,5
Yanicke,0,5,5
Yanneke,0,5,5
Yannice,0,5,5
Yannika,0,5,5
Yannou,3,3,6
Yaquira,0,5,5
Yardo,5,0,5
Yarell,3,3,6
Yâren,0,5,5
Yark,5,0,5
Yaroslav,5,0,5
Yarrik,5,0,5
Yarron,5,0,5
Yasim,5,0,5
Yasra,0,5,5
Yaxin,0,5,5
Yayin,5,0,5
Yazdaan,5,0,5
Yazdan,5,0,5
Yazzlyn,0,5,5
Yazzmine,0,5,5
Ybeltsje,0,5,5
Ychelle,0,5,5
Yco,5,0,5
Ydette,0,5,5
Yeavi,5,0,5
Yedaiah,5,0,5
Yeffrey,5,0,5
Yefta,3,3,6
Yehonathan,5,0,5
Yekaterina,0,5,5
Yelana,0,5,5
Yeli,0,5,5
Yelize,0,5,5
Yelmo,5,0,5
Yenee,0,5,5
Yeni,0,5,5
Yenny,0,5,5
Yeno,5,0,5
Yenti,3,3,6
Yeraz,0,5,5
Yeremi,5,0,5
Yerik,5,0,5
Yerma,0,5,5
Yesaya,3,3,6
Yesmee,0,5,5
Yessien,5,0,5
Yesslin,0,5,5
Yester,3,3,6
Yévani,3,3,6
Yevgeny,3,3,6
Yezra,3,3,6
Yezz,3,3,6
Yihan,3,3,6
Yijun,3,3,6
Yikke,3,3,6
Yildau,0,5,5
Yilin,0,5,5
Yinne,0,5,5
Yino,5,0,5
Yiro,5,0,5
Yiskah,0,5,5
Yit,3,3,6
Ylani,0,5,5
Yldiz,0,5,5
Ylfa,0,5,5
Ylfva,0,5,5
Yljan,5,0,5
Yllana,0,5,5
Ylwa,0,5,5
Ymbert,5,0,5
Ymène,0,5,5
Ymir,5,0,5
Ymko,5,0,5
Ymktje,0,5,5
Yndra,0,5,5
Ynge,0,5,5
Ynoa,0,5,5
Ynola,0,5,5
Ynto,5,0,5
Yoandi,0,5,5
Yochanan,5,0,5
Yoenoes,3,3,6
Yogeeta,0,5,5
Yohannah,0,5,5
Yoji,5,0,5
Yolaine,0,5,5
Yolanta,0,5,5
Yolette,0,5,5
Yoli,0,5,5
Yonell,5,0,5
Yoric,5,0,5
Yorike,0,5,5
Yorine,0,5,5
Yorinn,3,3,6
Yorit,5,0,5
Yorma,3,3,6
Yorno,5,0,5
Yorrith,3,3,6
Yoshiko,3,3,6
Yoshji,5,0,5
Yosi,3,3,6
Yosief,3,3,6
Yoti,0,5,5
Youke,3,3,6
Younan,3,3,6
Youni,3,3,6
Younique,3,3,6
Yousha,0,5,5
Yovanni,5,0,5
Yovela,0,5,5
Ysbrân,5,0,5
Ysebrand,5,0,5
Ysée,0,5,5
Yshana,0,5,5
Yshara,0,5,5
Ysk,3,3,6
Yta,0,5,5
Yu-Lan,0,5,5
Yuandi,3,3,6
Yuliana,0,5,5
Yulissa,0,5,5
Yunita,0,5,5
Yûnus,5,0,5
Yuqi,3,3,6
Yurik,3,3,6
Yuriko,0,5,5
Yuta,0,5,5
Yuxin,0,5,5
Yvancka,0,5,5
Yvann,3,3,6
Yvèn,5,0,5
Yvès,5,0,5
Yveth,0,5,5
Yvin,5,0,5
Yvonneke,0,5,5
Yvy,3,3,6
Ywen,5,0,5
Ywo,5,0,5
Yzak,5,0,5
Yacha,3,3,6
Yaél,3,0,3
Yaëlah,0,3,3
Yaélla,0,3,3
Yaèlle,0,3,3
Yaffa,0,3,3
Yagoub,3,3,6
Yahmairo,3,0,3
Yahnoa,3,3,6
Yahshua,3,3,6
Yaidley,0,3,3
Yailey,0,3,3
Yairah,0,3,3
Yaïsha,0,3,3
Yakim,3,0,3
Yakira,0,3,3
Yalan,3,3,6
Yaleandro,3,0,3
Yalın,3,0,3
Yaltah,3,3,6
Yamahl,3,0,3
Yamano,3,0,3
Yamir,3,0,3
Yan-Yee,0,3,3
Yanaï,3,3,6
Yanaïka,0,3,3
Yanaisha,0,3,3
Yanay,3,3,6
Yancé,3,0,3
Yanel,3,3,6
Yanela,0,3,3
Yanica,0,3,3
Yanicka,0,3,3
Yanika,0,3,3
Yanisse,3,3,6
Yannine,0,3,3
Yanny,0,3,3
Yánoa,0,3,3
Yanos,3,0,3
Yantine,0,3,3
Yanyi,3,3,6
Yaphet,3,0,3
Yarco,3,0,3
Yarince,3,0,3
Yarkin,3,0,3
